,user_id,setup_cluster,user_preference,user_behavior
5487,425098490180910,0,Page 5,No preference
5488,426090443332082,4,Limited interest,Weekday Daytime
5489,426589610087629,4,Multipages,Weekday Nighttime
5490,426836410314196,6,Page 3,Weekday
5491,428023096053434,7,Page 5,Weekend Daytime
5492,428375728757009,4,Multipages,No preference
5493,428458940174450,8,Multipages,Weekday Daytime
5494,428467327620435,4,Limited interest,Nighttime
5495,428471162625085,1,Page 6,Weekday Daytime
5496,428686669476215,2,Multipages,No preference
5497,429580553051191,1,Multipages,No preference
5498,429624689727215,2,Multipages,Weekday
5499,430105861128539,11,Multipages,Weekend Daytime
5500,430217525611009,1,Page 3,Weekday
5501,430694573805601,6,Page 1,Weekday Nighttime
5502,430979174355575,1,Page 3,Weekend
5503,430979353647253,11,Multipages,Weekday Daytime
5504,432178832434331,4,Multipages,Weekday
5505,432346362668451,8,Limited interest,Weekday Nighttime
5506,433243546567575,1,Limited interest,Weekend Nighttime
5507,433456310054483,6,Multipages,Weekend Nighttime
5508,433580933088704,4,Multipages,Weekday Daytime
5509,433991398624178,4,Page 3,Weekday Daytime
5510,434252308394662,1,Page 3,Weekday Daytime
5511,434287128577488,0,Multipages,Weekday Nighttime
5512,434775947626647,3,Page 5,No preference
5513,434889865979748,2,Limited interest,Weekday Daytime
5514,435780121439541,11,Page 1,Weekday
5515,436467147385097,1,Page 6,Weekend Daytime
5516,437163848697011,0,Multipages,Weekend Nighttime
5517,437246309388962,1,Page 6,Weekday Daytime
5518,437287218187001,4,Page 6,No preference
5519,437855729128158,5,Page 1,Weekday Nighttime
5520,438737995834008,3,Limited interest,Weekend Nighttime
5521,438818590131394,4,Multipages,Weekday Daytime
5522,439022788268278,4,Page 6,Weekday Daytime
5523,441390654361905,1,Multipages,Weekday Nighttime
5524,442956048187340,5,Page 1,Weekday Daytime
5525,444748833273268,4,Page 3,Weekday
5526,444824497461302,2,Page 2,Weekend Nighttime
5527,445201244414580,9,Page 2,Weekday Daytime
5528,445302080994891,4,Multipages,No preference
5529,445958007912709,2,Multipages,Weekday Nighttime
5530,447351974171494,6,Multipages,Weekday Daytime
5531,447628594672407,5,Multipages,Weekday Nighttime
5532,448051465913644,4,Page 5,Weekday Nighttime
5533,448059325482526,1,Multipages,Weekday Nighttime
5534,448657121146092,3,Page 5,Weekday
5535,449126201980840,3,Multipages,Weekday Daytime
5536,449230177625725,11,Limited interest,Weekend Nighttime
5537,449258537020302,3,Page 2,No preference
5538,449875735100630,2,Multipages,Weekday Nighttime
5539,450566798648306,3,Multipages,Weekday
5540,450849025594921,6,Page 6,Daytime
5541,451607548885504,4,Multipages,Weekday Nighttime
5542,452495115431151,6,Multipages,Daytime
5543,453197635146690,6,Limited interest,Weekday Daytime
5544,453594371799604,4,Page 4,Weekend Daytime
5545,454393942043905,6,Page 2,Daytime
5546,455294680181155,2,Multipages,Weekday Daytime
5547,455720910601911,1,Multipages,Weekday
5548,456284064979942,10,Multipages,Weekday Daytime
5549,458012757861531,2,Page 5,Weekend Nighttime
5550,458393299556105,10,Multipages,Weekday Daytime
5551,458736982653114,1,Page 5,Weekday Nighttime
5552,459306154153131,1,Page 4,Weekday Daytime
5553,459737981688556,6,Page 1,Nighttime
5554,459926803100013,9,Page 3,Weekend Nighttime
5555,460201364121393,4,Multipages,Weekday Daytime
5556,460618771948317,3,Multipages,Nighttime
5557,460820813264716,2,Page 4,Weekday Daytime
5558,461055598828223,1,Page 4,Weekday Nighttime
5559,461667315198035,10,Page 3,Weekday Nighttime
5560,461690439548908,4,Page 4,Weekend Nighttime
5561,462011723470783,10,Multipages,Daytime
5562,462438191111183,5,Multipages,Weekday Daytime
5563,462524174807779,0,Page 4,No preference
5564,462551397346459,8,Page 5,Weekday Nighttime
5565,462671120132918,4,Multipages,Weekday
5566,462733340873958,2,Page 2,No preference
5567,463127572720153,2,Limited interest,Daytime
5568,463757781478722,4,Page 4,Weekday
5569,464161720407281,6,Multipages,No preference
5570,464328705971346,1,Multipages,Weekday Daytime
5571,464571166109985,1,Limited interest,Weekday Nighttime
5572,465261126537925,4,Page 4,Weekday
5573,465471909361270,1,Page 3,No preference
5574,465578056212474,4,Multipages,Daytime
5575,469159692583032,1,Page 5,Weekday
5576,469560413850963,10,Multipages,No preference
5577,470219690911684,1,Multipages,Weekday
5578,470462393760377,5,Multipages,Weekday
5579,471105824775748,2,Page 1,Weekday Nighttime
5580,471225835264465,9,Page 1,Weekday Nighttime
5581,471310809188229,1,Page 3,Daytime
5582,472411305672316,0,Page 2,Weekday Daytime
5583,472822687947924,2,Multipages,Weekday Daytime
5584,472925875244380,10,Limited interest,Weekend Daytime
5585,473192155975489,10,Page 1,Weekday Daytime
5586,473907984293348,6,Limited interest,Weekday Nighttime
5587,473944916788327,6,Page 1,Weekday Nighttime
5588,473997555052534,1,Page 1,Weekday
5589,475047230831794,3,Page 2,Weekday Daytime
5590,475566724362092,6,Multipages,Daytime
5591,475810943420608,6,Page 3,Weekday Daytime
5592,475819717523990,3,Limited interest,Weekend Nighttime
5593,476553690550154,6,Limited interest,Weekday Daytime
5594,476887389723081,1,Multipages,Weekday Nighttime
5595,477801789390302,3,Multipages,Weekday
5596,477929539843777,3,Multipages,No preference
5597,478681000923482,6,Page 6,Weekday Daytime
5598,479422436838251,1,Limited interest,Weekday Daytime
5599,479843799471566,4,Multipages,Weekday Nighttime
5600,480239668031770,1,Multipages,Weekday
5601,480279303228114,1,Page 5,Weekday Daytime
5602,480571264028083,3,Page 2,Weekday Nighttime
5603,480636931945145,11,Limited interest,Nighttime
5604,481384100930745,4,Limited interest,Weekday Nighttime
5605,482700027403442,1,Limited interest,Nighttime
5606,482709345259909,1,Multipages,Weekday Nighttime
5607,483022397678738,3,Page 6,Weekend Daytime
5608,483182729855845,4,Page 4,No preference
5609,483930267361822,4,Page 5,Weekday Nighttime
5610,485659818626284,5,Multipages,Weekday
5611,486233375697231,0,Page 4,Weekday Nighttime
5612,486271701595516,6,Limited interest,Weekend Daytime
5613,486862850730565,0,Limited interest,Weekday Daytime
5614,487623577330549,6,Multipages,Weekday Daytime
5615,487740815826711,0,Multipages,Daytime
5616,487863814796822,5,Page 2,Nighttime
5617,487872234608208,6,Limited interest,Weekday
5618,489275985288808,1,Page 2,Nighttime
5619,489616697403675,4,Multipages,Weekday
5620,490348554417298,1,Multipages,Weekday Daytime
5621,490423940133663,6,Multipages,No preference
5622,490888777299567,0,Limited interest,Weekday Nighttime
5623,491075867192755,10,Multipages,Daytime
5624,492255434386670,4,Page 3,Weekday
5625,492755455206698,2,Multipages,Weekday Nighttime
5626,492853335254503,6,Page 4,Weekend Nighttime
5627,492898853302483,8,Page 1,Weekday Nighttime
5628,493479269129358,9,Page 1,Weekend Daytime
5629,493674574366906,3,Page 1,Nighttime
5630,493956965501689,11,Multipages,Weekend Daytime
5631,494837089523447,5,Multipages,Nighttime
5632,495488256667461,2,Multipages,Weekend Daytime
5633,496161091794112,4,Page 1,Weekend Nighttime
5634,497799777351449,6,Limited interest,Weekday Daytime
5635,498083056229525,4,Page 3,Nighttime
5636,498853859964905,4,Page 3,Weekday Nighttime
5637,499485153242462,6,Multipages,Weekday Daytime
5638,500278261374959,2,Limited interest,Weekday Nighttime
5639,501399783111641,10,Page 6,Weekday Daytime
5640,501654118989813,7,Page 2,Weekday Nighttime
5641,502690304602619,9,Page 3,Weekday Daytime
5642,502762163970043,1,Page 3,Nighttime
5643,502824652068582,4,Multipages,Weekday Nighttime
5644,502835402314943,6,Multipages,Weekday Daytime
5645,502844931228762,6,Page 2,Weekday Nighttime
5646,504254636047859,5,Multipages,Weekday
5647,504419857786421,3,Multipages,Weekday Nighttime
5648,504775855365282,3,Multipages,Weekday
5649,505014231433057,1,Multipages,Daytime
5650,505484471864696,1,Page 4,Weekday Nighttime
5651,505537892328134,8,Page 6,No preference
5652,505553173855140,3,Page 2,Weekday Nighttime
5653,506293576380448,4,Page 4,Weekday Nighttime
5654,506390619674706,0,Multipages,Weekday Daytime
5655,507141316757650,9,Page 3,Weekday
5656,507615573094210,2,Multipages,Weekend Daytime
5657,508185635566494,5,Page 3,Weekend
5658,508417058924060,4,Limited interest,Weekday Nighttime
5659,509028973659316,3,Multipages,Weekday Daytime
5660,509061163328774,2,Multipages,Weekday
5661,509499120377395,2,Multipages,Weekday Nighttime
5662,509603018805097,4,Multipages,Weekend
5663,509615869824172,0,Multipages,Weekday
5664,509918704609887,1,Multipages,Weekday Nighttime
5665,510208797287215,6,Multipages,Weekday Nighttime
5666,510580422640536,0,Page 3,Weekday
5667,511875506948150,4,Page 2,Nighttime
5668,511913717312175,9,Page 4,No preference
5669,512095446852240,3,Multipages,Nighttime
5670,512297807702700,4,Limited interest,Weekday Nighttime
5671,512373328987740,2,Page 6,Weekday Nighttime
5672,513725431710032,9,Page 2,Weekday
5673,514466159617397,5,Multipages,Weekday
5674,514486807542906,8,Multipages,Nighttime
5675,514886163064731,7,Page 5,Weekday Nighttime
5676,515421943448295,9,Page 6,Weekday Nighttime
5677,515521407338335,5,Page 3,Weekday Nighttime
5678,515532170487331,11,Page 4,Weekday Daytime
5679,516118981226139,9,Page 2,Weekday
5680,516263700365059,2,Page 1,Weekend Nighttime
5681,516380796154914,1,Multipages,Weekday Daytime
5682,516639764757937,1,Multipages,No preference
5683,516770452820688,10,Multipages,Weekday
5684,517789895345710,9,Page 4,Weekday
5685,518067110729860,5,Page 6,Daytime
5686,518546194440855,2,Multipages,Weekday Daytime
5687,519399558528096,8,Page 2,Weekday Daytime
5688,520554763179654,3,Multipages,Weekday
5689,520843835441686,8,Page 1,Weekday
5690,521207449263354,2,Multipages,Weekday
5691,521375911798556,7,Page 1,Weekday Daytime
5692,521384738360312,9,Page 1,Weekday Nighttime
5693,521954808685503,0,Multipages,Weekday Daytime
5694,522188477084214,1,Multipages,Weekday Daytime
5695,522490662151727,4,Multipages,Weekday Daytime
5696,522580228003786,5,Page 6,Weekday
5697,522737028785685,7,Limited interest,Weekday Daytime
5698,523266723354550,6,Multipages,Nighttime
5699,523619828132227,4,Page 6,Weekday
5700,523645487388022,4,Page 6,Weekday Daytime
5701,523827166714071,4,Multipages,Weekend Daytime
5702,524459707493327,1,Page 2,Daytime
5703,524597683701834,6,Page 5,Weekday Nighttime
5704,525631554406082,9,Multipages,Nighttime
5705,525729931418012,0,Multipages,No preference
5706,526127869540769,11,Page 4,Weekday
5707,526392363255865,6,Page 3,Weekday Nighttime
5708,526850891939727,8,Limited interest,Weekday
5709,526934783648475,5,Page 3,Weekend Daytime
5710,527148611019228,3,Multipages,No preference
5711,527623698963258,1,Page 1,Daytime
5712,528028356851016,2,Multipages,Weekday Daytime
5713,528219814395072,2,Page 3,Weekday Daytime
5714,529758979732387,5,Multipages,Nighttime
5715,529929446586928,5,Multipages,Weekday
5716,530729504989165,4,Limited interest,Weekday Daytime
5717,531085343171677,7,Page 1,Weekday Nighttime
5718,531934830831453,6,Page 3,No preference
5719,532384308844619,0,Page 4,Weekend Daytime
5720,532546974343191,7,Page 2,Weekday Daytime
5721,532548344438202,6,Multipages,Nighttime
5722,532609928039433,1,Multipages,Weekend Nighttime
5723,532997970112832,5,Limited interest,Weekday
5724,533346288870715,3,Page 4,Daytime
5725,533371048946337,8,Page 2,Weekday
5726,533546567731300,0,Page 6,No preference
5727,533694845301396,1,Multipages,Weekday
5728,534611678185789,4,Limited interest,Daytime
5729,534821508674264,4,Multipages,Weekday Nighttime
5730,535134807923283,10,Multipages,Weekday
5731,535141049641785,4,Multipages,No preference
5732,535608234189635,3,Page 5,Weekday Nighttime
5733,535731716845145,4,Page 2,No preference
5734,535884058871249,9,Multipages,Weekday
5735,535953324658354,8,Multipages,Daytime
5736,536773544896651,4,Limited interest,Weekday Nighttime
5737,537131941703831,4,Limited interest,Weekday Daytime
5738,537166256032798,2,Multipages,Nighttime
5739,537606764355945,6,Multipages,Weekend Daytime
5740,538656927864549,4,Page 2,Weekday Nighttime
5741,539079933107072,4,Page 5,Weekday
5742,539275981785739,1,Page 3,Weekend Nighttime
5743,539475130151319,10,Limited interest,Weekday Daytime
5744,539671888815256,1,Limited interest,Weekday Daytime
5745,539969411034879,11,Limited interest,Weekday Nighttime
5746,540423698995164,3,Multipages,Nighttime
5747,540776853199704,6,Multipages,Weekend Daytime
5748,540849467669979,1,Multipages,Weekday
5749,541470240239533,0,Multipages,No preference
5750,541488568934899,8,Multipages,Weekday
5751,541999240029446,8,Limited interest,Daytime
5752,542015685762280,5,Page 5,Weekday Daytime
5753,542017149516824,9,Multipages,Weekday
5754,542799288088633,11,Multipages,Weekday
5755,543256105962511,0,Multipages,Weekday Daytime
5756,543374802870768,10,Multipages,Weekday
5757,543591891738041,4,Page 5,Weekday Nighttime
5758,543639152412829,10,Page 3,Nighttime
5759,543743671451607,2,Page 4,Weekend Daytime
5760,544242439870715,8,Multipages,Weekend Nighttime
5761,544415626350459,3,Page 3,Weekday Nighttime
5762,545011423321447,7,Multipages,Weekend
5763,545771279773281,6,Multipages,Weekday
5764,546089165420369,4,Page 3,Weekday
5765,546210414922611,6,Limited interest,Nighttime
5766,547460524512984,4,Page 6,Weekday Daytime
5767,547489145031274,1,Multipages,Nighttime
5768,548361135762480,6,Page 2,Weekend Daytime
5769,548517270559269,2,Limited interest,Weekday Nighttime
5770,548636124246251,4,Page 2,Weekday Nighttime
5771,548837170391465,9,Page 6,Weekday Daytime
5772,549117806544594,10,Multipages,Weekday Daytime
5773,550405670154154,4,Page 1,Nighttime
5774,550758751307336,10,Page 6,Weekday Daytime
5775,550878083222352,5,Page 5,Weekday Nighttime
5776,550915502707698,4,Multipages,Weekday
5777,550945984787589,1,Limited interest,Weekday Daytime
5778,551014572250273,6,Page 5,Weekday Daytime
5779,551118781530180,11,Page 6,Weekday Daytime
5780,552067704853340,1,Page 3,Weekday
5781,552278496227565,2,Multipages,Weekday Daytime
5782,552407343629502,5,Multipages,Weekday Daytime
5783,552451047599326,1,Limited interest,Weekday Nighttime
5784,552598765905701,1,Multipages,Weekday Daytime
5785,553030421956249,2,Page 3,No preference
5786,553493025768514,7,Limited interest,Weekday
5787,553967846453549,4,Page 4,Weekday Nighttime
5788,554693555584789,1,Multipages,Weekday Nighttime
5789,555004742030414,1,Multipages,Weekday Nighttime
5790,555030983986459,1,Limited interest,Weekday
5791,555305883508901,5,Multipages,Weekday Nighttime
5792,555822390163090,0,Multipages,Weekday Nighttime
5793,556755693865527,3,Limited interest,Weekend Daytime
5794,558647964149351,2,Limited interest,Weekday Daytime
5795,558718432293691,5,Multipages,Weekday Daytime
5796,559273306640701,10,Multipages,Weekday
5797,559700716383972,6,Page 2,Weekend
5798,559938003819547,8,Multipages,Weekday
5799,560012734661496,0,Multipages,Nighttime
5800,560660643220651,1,Multipages,Weekday Nighttime
5801,560899136920643,3,Page 2,No preference
5802,561355580227426,4,Multipages,Weekday Nighttime
5803,561606695242318,9,Page 4,Daytime
5804,562194829985877,3,Page 3,No preference
5805,562259720022532,1,Page 2,Daytime
5806,562561071114491,1,Page 1,Weekday Nighttime
5807,562590623878095,5,Multipages,Weekday
5808,563046075986961,9,Page 1,No preference
5809,563141346386852,5,Multipages,Weekday Nighttime
5810,563154934793880,11,Multipages,Weekend
5811,564158899824295,8,Multipages,Weekday
5812,564902217876598,1,Limited interest,Daytime
5813,565507565306887,1,Page 6,Weekday Nighttime
5814,566121237645330,1,Page 1,No preference
5815,566414781588884,11,Limited interest,Weekday Nighttime
5816,567495621167908,4,Page 6,Weekday
5817,568168917620786,1,Multipages,Weekend
5818,568279672454359,2,Page 5,Nighttime
5819,568458544637528,3,Page 4,Weekday Daytime
5820,568702277663049,4,Limited interest,Weekday Nighttime
5821,569097021614725,5,Multipages,Weekend
5822,569129820003987,0,Page 6,Nighttime
5823,569281560809254,2,Page 3,Daytime
5824,569677718356550,6,Multipages,No preference
5825,569757086170670,2,Multipages,Weekday Daytime
5826,570121831164086,1,Page 3,Weekday Nighttime
5827,570181999254240,1,Page 2,No preference
5828,570225505802126,1,Multipages,Nighttime
5829,571020114012540,7,Multipages,Weekday Nighttime
5830,571021358961073,4,Multipages,Nighttime
5831,571604967817523,1,Multipages,Weekday
5832,572208559221834,0,Multipages,Weekday
5833,572347074318539,4,Multipages,Nighttime
5834,572596602843177,1,Multipages,No preference
5835,573128640172065,2,Limited interest,Weekday
5836,573300770946154,3,Page 3,Weekday Nighttime
5837,574329287444521,3,Limited interest,Weekday
5838,574446210676657,2,Page 6,No preference
5839,574548684536408,4,Page 5,Nighttime
5840,574807879243521,4,Page 2,Weekday Nighttime
5841,575041046951701,11,Page 6,No preference
5842,575526488106736,2,Page 1,No preference
5843,576263393676515,1,Page 1,Weekend Daytime
5844,576435418228250,3,Page 6,Weekday Daytime
5845,576733308405895,10,Multipages,Weekday Nighttime
5846,577065265493625,1,Page 4,Weekday Daytime
5847,577089835724928,4,Limited interest,Weekday Daytime
5848,577466679293938,0,Page 6,Weekend Nighttime
5849,578920740722370,5,Multipages,Weekday Nighttime
5850,579759134007132,5,Page 3,Weekday Daytime
5851,580256381339055,1,Page 3,Weekday
5852,580832753582369,4,Page 6,Weekday Nighttime
5853,581035205629534,10,Multipages,Weekday
5854,581684733332259,5,Multipages,Weekday Daytime
5855,582392110976367,2,Limited interest,Weekday Nighttime
5856,582771122749990,3,Page 3,Weekday
5857,583682239868674,8,Multipages,Weekday Nighttime
5858,584114258571103,6,Page 1,Weekday Daytime
5859,584500956040079,4,Multipages,Daytime
5860,584734600128524,4,Page 3,Weekday Nighttime
5861,584940368681035,10,Page 2,Weekend Nighttime
5862,585016338476442,6,Page 2,Weekday Nighttime
5863,585460298202392,1,Multipages,Daytime
5864,586041442925545,1,Page 2,Weekday
5865,586176078859270,4,Page 2,Weekday
5866,586539916561242,6,Multipages,No preference
5867,587111487049691,6,Page 1,Weekday Nighttime
5868,587140527401478,9,Multipages,Nighttime
5869,587167311497555,10,Limited interest,Weekend Daytime
5870,587647136384064,3,Multipages,Weekday
5871,588701936079571,5,Page 4,Weekday Daytime
5872,588871111106979,11,Page 5,No preference
5873,588916924086955,6,Multipages,No preference
5874,589282540791155,7,Multipages,No preference
5875,589703712092045,3,Limited interest,Weekday Nighttime
5876,589989679148248,4,Page 5,Weekday Daytime
5877,590678567994012,4,Multipages,Weekday Nighttime
5878,593067558504889,0,Multipages,Weekday Nighttime
5879,594204189265416,2,Page 4,No preference
5880,595023834817598,1,Page 4,Weekday Daytime
5881,595115716900346,6,Page 2,Weekday Nighttime
5882,596057676665403,10,Page 3,Weekday Daytime
5883,597141767853024,2,Multipages,No preference
5884,597252916813961,6,Page 6,Weekday Daytime
5885,597295397044448,10,Page 4,Weekday Daytime
5886,597417921724287,4,Page 5,Weekday
5887,597477039572515,1,Multipages,Weekend Nighttime
5888,597813505369472,6,Multipages,Nighttime
5889,598366817003345,1,Multipages,Weekday Nighttime
5890,599045470895265,3,Multipages,Nighttime
5891,600673213362601,0,Multipages,Weekday Nighttime
5892,600704173333933,4,Limited interest,Weekday Daytime
5893,601840905497683,1,Multipages,Weekday Nighttime
5894,602817043540762,4,Page 5,Weekday Daytime
5895,602861524497111,4,Page 2,Weekday
5896,603066952442461,2,Page 3,Weekday
5897,603415983959313,1,Page 3,Weekend Daytime
5898,605314577551253,10,Multipages,Weekday Daytime
5899,606294851779027,7,Page 5,Weekday
5900,607107343115671,0,Page 6,Weekday Nighttime
5901,607383197112776,10,Multipages,Daytime
5902,608537810279424,11,Page 4,Weekday Nighttime
5903,609101466314339,5,Page 5,Weekday Nighttime
5904,609307656766462,4,Page 6,Weekday Daytime
5905,609586061521391,10,Limited interest,Weekday Nighttime
5906,609958402694294,2,Page 2,Weekday Nighttime
5907,610609905835569,8,Multipages,Weekend Daytime
5908,610655312636297,11,Limited interest,Weekday Daytime
5909,611209738981885,4,Limited interest,Weekday Daytime
5910,611299845653692,9,Page 6,No preference
5911,611357083538855,1,Limited interest,Weekday Nighttime
5912,611406130001930,4,Multipages,Weekday Nighttime
5913,611494845069723,0,Multipages,Weekday
5914,612956653392524,2,Page 2,Weekend Daytime
5915,613114223592541,0,Limited interest,Daytime
5916,613866108717521,3,Page 3,Weekday Daytime
5917,614039806060869,2,Limited interest,Daytime
5918,614071938535720,8,Multipages,Weekday Daytime
5919,614395815121153,9,Page 4,Nighttime
5920,614733722729236,6,Page 1,Weekday Nighttime
5921,614827941525986,5,Page 5,No preference
5922,614957400990177,8,Multipages,Weekday
5923,614963253767583,1,Multipages,Weekday Nighttime
5924,615338234352528,6,Multipages,Weekday
5925,615478858046694,1,Multipages,Weekday Daytime
5926,615728126417617,2,Page 5,Weekday Daytime
5927,615749149303014,6,Page 2,Nighttime
5928,615855474662403,9,Page 1,No preference
5929,616167122981933,1,Page 5,Weekday Nighttime
5930,616386352373493,0,Page 2,No preference
5931,616639888542459,10,Page 2,Weekday Daytime
5932,617050405854806,9,Page 6,Weekday Daytime
5933,617263419073111,1,Multipages,Weekday
5934,617405628506522,1,Multipages,No preference
5935,618370615575473,0,Multipages,No preference
5936,618394313289857,10,Page 1,Weekday Nighttime
5937,618467353281889,3,Multipages,Daytime
5938,619659183597202,0,Page 5,Weekday Nighttime
5939,620025585956856,0,Multipages,Daytime
5940,621920492638352,1,Multipages,Weekday Nighttime
5941,621958016596891,2,Page 1,Weekday
5942,622505414786051,6,Multipages,Weekday Nighttime
5943,622556000777883,10,Page 6,Weekend Nighttime
5944,623166403862370,11,Page 6,Weekend Nighttime
5945,623258884710675,5,Page 1,Weekday Nighttime
5946,623551408462994,6,Multipages,Weekday Daytime
5947,626046555409524,8,Page 4,Weekend Nighttime
5948,626261106259358,6,Multipages,Weekday
5949,626345056007957,4,Limited interest,Weekday Daytime
5950,627805886753253,5,Page 4,Weekday
5951,628560095814324,4,Page 6,Weekday Nighttime
5952,628688814848214,11,Multipages,Weekday
5953,629497585569042,3,Multipages,Daytime
5954,630839208537302,7,Limited interest,Daytime
5955,631069601982056,6,Multipages,Weekday Nighttime
5956,631541750750793,6,Multipages,Weekend
5957,631623614945072,3,Limited interest,Weekday
5958,632436021991553,1,Multipages,Weekday
5959,632770929055905,6,Multipages,Weekend Daytime
5960,632974417615714,3,Page 2,Weekend Nighttime
5961,633175321192928,4,Page 5,Weekend Nighttime
5962,633388531928443,6,Page 5,Weekday Nighttime
5963,633521026475216,2,Multipages,Weekday Daytime
5964,634167801709513,6,Multipages,Weekend Nighttime
5965,634199109345533,11,Multipages,Weekday Daytime
5966,634325254592709,3,Limited interest,Weekday Daytime
5967,634381430202685,4,Page 4,Weekday Nighttime
5968,634536184852101,2,Multipages,Weekday Nighttime
5969,634612029699040,3,Multipages,Weekend Nighttime
5970,634728386271909,6,Page 4,No preference
5971,636734532767338,1,Limited interest,Weekday Daytime
5972,636833978941198,2,Multipages,Weekday Daytime
5973,637348834410387,4,Page 1,Weekday
5974,637816903081902,6,Limited interest,Weekday Nighttime
5975,638132084465065,2,Page 5,Weekday
5976,638471999577378,0,Multipages,No preference
5977,638772159192008,1,Page 5,No preference
5978,638913511336618,11,Page 5,Weekday
5979,640659533751475,4,Page 4,Daytime
5980,640905167680458,6,Multipages,No preference
5981,641353353313141,4,Multipages,Weekday Daytime
5982,642744543036240,3,Page 2,Nighttime
5983,642748787646203,5,Page 3,Weekday Daytime
5984,642838236423311,6,Limited interest,Weekday Nighttime
5985,642888527670481,7,Multipages,Daytime
5986,643916035000490,11,Page 6,Weekday Nighttime
5987,644993640992897,4,Multipages,Nighttime
5988,645381208728993,1,Multipages,Weekend
5989,646075642583418,4,Page 6,Weekend Daytime
5990,647215756461352,1,Multipages,No preference
5991,647547406755286,4,Page 5,Weekday Daytime
5992,648376852146279,6,Page 6,No preference
5993,648461730225774,11,Page 2,Weekday
5994,648745256070023,6,Multipages,Weekday Daytime
5995,650205089997858,3,Page 3,Daytime
5996,650798842998777,5,Page 5,Nighttime
5997,651311655124213,6,Multipages,Weekend Nighttime
5998,651669682565977,6,Page 4,Weekday Nighttime
5999,652453622252775,9,Page 3,Weekday Nighttime
6000,652631170992955,6,Page 6,Weekday Daytime
6001,652799236160719,4,Page 5,Weekday Daytime
6002,653066701144742,4,Multipages,Daytime
6003,653412427782262,4,Multipages,Weekday Daytime
6004,653750582345734,3,Multipages,Weekday Daytime
6005,654174796039653,2,Page 3,Weekday Daytime
6006,654291302500234,8,Multipages,No preference
6007,654350701291387,6,Page 6,Weekday Daytime
6008,654913463442041,10,Multipages,Daytime
6009,655281625139690,6,Page 2,Weekday Daytime
6010,655482803818898,0,Multipages,Nighttime
6011,655940648209942,4,Page 6,Weekday Nighttime
6012,655958942924219,3,Limited interest,Weekday Nighttime
6013,656121017706529,9,Limited interest,Weekend Nighttime
6014,656528178399537,2,Page 1,Weekday
6015,657152696338655,4,Page 6,Weekday Daytime
6016,658872625093887,6,Page 2,Daytime
6017,659440174699965,9,Multipages,No preference
6018,659636603904015,6,Multipages,Weekend Nighttime
6019,659941878119365,4,Page 3,Weekday
6020,660296246508230,2,Page 1,Weekend Daytime
6021,660384517832741,3,Page 1,Weekday Nighttime
6022,660863112171658,4,Page 1,Weekday Daytime
6023,664278287985506,11,Limited interest,Weekday Daytime
6024,664306539220605,9,Page 3,Weekday
6025,664317561949961,8,Page 6,Daytime
6026,664546238935748,3,Page 3,Weekday Nighttime
6027,664961280098222,6,Multipages,No preference
6028,665220800532553,0,Limited interest,Weekday Nighttime
6029,665255631834158,11,Page 1,Weekday
6030,665390275479019,6,Page 2,Weekday Daytime
6031,665947597427048,1,Page 3,Nighttime
6032,666437285109451,4,Multipages,Weekday
6033,666642248840016,6,Multipages,No preference
6034,666851482818005,3,Page 4,Daytime
6035,667885743655997,10,Limited interest,No preference
6036,667985234427180,3,Multipages,Weekend
6037,668047124521233,3,Page 3,Weekday Nighttime
6038,668555071398982,1,Page 3,No preference
6039,668769536168607,4,Limited interest,Weekend Nighttime
6040,668801450968651,3,Page 5,Weekday Daytime
6041,669572562547743,8,Page 2,Weekday Nighttime
6042,670395065563463,1,Page 3,No preference
6043,670575760087442,8,Page 5,No preference
6044,671162195304441,5,Multipages,Weekday Daytime
6045,671460444058609,4,Multipages,Weekend Nighttime
6046,671634512271584,7,Multipages,Daytime
6047,671750637058712,1,Page 1,Weekday Daytime
6048,671840835247558,6,Limited interest,Weekday Daytime
6049,672019437131315,2,Multipages,No preference
6050,672567641430019,1,Multipages,No preference
6051,672575351002376,6,Limited interest,Weekday
6052,672985153641201,5,Page 5,Weekday
6053,673329917306636,4,Page 6,Weekend Nighttime
6054,673339626960209,4,Page 1,Weekday Nighttime
6055,673462966805850,10,Multipages,Weekday Daytime
6056,673552376609268,8,Page 2,Weekday Nighttime
6057,673569802558343,10,Page 6,Weekday Daytime
6058,673593855415286,6,Page 1,Weekday Nighttime
6059,674320896831253,10,Page 2,Weekday Nighttime
6060,675541211979905,9,Multipages,Weekday
6061,675783139627913,5,Multipages,No preference
6062,675956327278748,6,Page 3,Weekday Daytime
6063,676531660766067,9,Multipages,Weekend
6064,676892282813989,1,Page 2,Weekday Daytime
6065,677335576027472,2,Page 2,Weekday Daytime
6066,677948533479008,4,Multipages,Weekday
6067,678553029046060,5,Limited interest,Weekday Daytime
6068,678652592018729,1,Page 3,Weekday Nighttime
6069,678908106851005,10,Multipages,Weekday Nighttime
6070,679116444356945,0,Page 3,Weekday
6071,680306191122410,6,Page 5,Weekday
6072,681448277672655,2,Page 4,Weekday Daytime
6073,681470407661852,6,Page 3,Nighttime
6074,681584431594919,4,Page 6,Weekday Nighttime
6075,681938095706360,9,Page 5,Weekday Nighttime
6076,681940031555963,9,Multipages,Weekday
6077,682134449747102,9,Page 2,Weekday Nighttime
6078,682193262469492,4,Multipages,Weekday
